"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-146a-5p",5515.39891804872,0.592063944560308,0.465868323317298,1.27088259692012,0.203770418523295,0.994751686136818
"hsa-miR-146b-3p",248.095064943333,-0.264547582087271,0.578477184639122,-0.457317227216674,0.647443049081476,0.994751686136818
"hsa-miR-146b-5p",4875.96218923692,-1.32556695416993,0.575036501004164,-2.30518750001981,0.0211560746354798,0.994751686136818
"hsa-miR-148a-3p",166417.579847334,0.0306061772915894,0.628008031074202,0.0487353278575718,NA,NA
"hsa-miR-148a-5p",1205.95743920984,-0.249203619127802,0.561598206050088,-0.44374005551146,NA,NA
"hsa-miR-148b-3p",1356.64381706409,0.424328540974817,0.498203139339474,0.851717918793927,0.394370672796013,0.994751686136818
"hsa-miR-148b-5p",126.463927607399,0.0188692735031569,0.482953748868784,0.0390705601672089,0.968834132623452,0.996993550002206
"hsa-miR-150-3p",109.525051609104,0.409953704180198,0.448584653731886,0.913882587756163,0.360778543946084,0.994751686136818
"hsa-miR-150-5p",1224.15870512694,0.20456804799881,0.554400750307285,0.368989486189233,0.712135561488655,0.994751686136818
"hsa-miR-151a-3p",36940.8601082893,-0.0117944111363058,0.268269474587305,-0.0439647900844846,0.964932470157313,0.996993550002206
"hsa-miR-151a-5p/151b",3008.30978024876,0.478630589038856,0.436324185969705,1.09696093966262,0.272658467403084,0.994751686136818
"hsa-miR-152-3p",235.529151002066,0.335136576708019,0.652877120242578,0.513322593665862,0.607725682022046,0.994751686136818
"hsa-miR-153-3p",4.6817651514399,2.04178374440996,1.84005054199603,1.10963459851222,0.267156515884069,0.994751686136818
"hsa-miR-1537-3p",4.86861005661917,0.885286282124777,1.85413354586266,0.477466299070106,0.633030113291156,0.994751686136818
"hsa-miR-1538",58.2500590131462,-0.686854593838404,0.762340416268469,-0.900981476491098,0.3675981685616,0.994751686136818
"hsa-miR-155-5p",316.830096296589,0.662038518473729,0.485317541697637,1.36413473981988,0.172525162868986,0.994751686136818
"hsa-miR-15a-3p",6.18099564097403,-0.37434773573055,1.44849585083257,-0.258438942379697,0.79606816543209,0.994751686136818
"hsa-miR-15a-5p",136136.860111977,0.220156822743717,0.463744038184237,0.474737796319126,0.634973874460947,0.994751686136818
"hsa-miR-15b-3p",960.127966797407,0.0741191883039767,0.552350191160446,0.134188761930647,0.893253312220424,0.994751686136818
"hsa-miR-15b-5p",1175.38082718729,0.145436425230508,0.484260184995196,0.300327034385349,0.763927714003522,0.994751686136818
"hsa-miR-16-1-3p",29.7250176878287,-0.00606103285446025,0.961918643833049,-0.00630098282564549,0.99497257635234,0.996993550002206
"hsa-miR-16-2-3p",21903.2863363645,0.0367631260452608,0.243420511308476,0.151027232042383,0.879954234219813,0.994751686136818
"hsa-miR-16-5p",690741.949278516,0.148254544530687,0.407604070488421,0.363721943093054,0.716065655864345,0.994751686136818
"hsa-miR-17-3p",671.773550229553,-0.427973757816802,0.412607180478933,-1.03724263189029,0.299622794317264,0.994751686136818
"hsa-miR-181a-2-3p",1711.88628001591,-0.655271356766632,0.426773914676864,-1.53540629881931,0.124684057473366,0.994751686136818
"hsa-miR-181a-3p",418.003393430814,0.28410253368004,0.542803776679359,0.523398225815704,0.600697158579982,0.994751686136818
